1.00000000	100.00000000	0.00350000	0.34375000	1	5.38000000
1.00000000	100.00000000	0.00400000	0.68750000	1	5.39000000
1.00000000	200.00000000	0.00250000	0.17187500	1	3.97000000
1.00000000	164.00000000	0.00300000	0.34375000	1	4.13000000
1.00000000	100.00000000	0.00400000	0.17187500	1	5.35000000
1.00000000	100.00000000	0.00400000	0.34375000	1	5.37000000
1.00000000	200.00000000	0.00250000	0.34375000	1	3.98000000
1.00000000	200.00000000	0.00250000	0.68750000	1	4.00000000
1.00000000	200.00000000	0.00350000	0.17187500	1	3.96000000
1.00000000	100.00000000	0.00200000	0.68750000	1	5.21000000
1.00000000	100.00000000	0.00300000	0.34375000	1	5.38000000
1.00000000	100.00000000	0.00200000	0.34375000	1	5.41000000
1.00000000	164.00000000	0.00350000	0.17187500	1	4.11000000
1.00000000	200.00000000	0.00400000	0.34375000	1	3.97000000
1.00000000	164.00000000	0.00200000	0.34375000	1	4.14000000
1.00000000	200.00000000	0.00400000	0.17187500	1	3.96000000
1.00000000	100.00000000	0.00350000	0.68750000	1	5.39000000
1.00000000	200.00000000	0.00200000	0.17187500	1	3.98000000
1.00000000	164.00000000	0.00400000	0.34375000	1	4.12000000
1.00000000	100.00000000	0.00300000	0.68750000	1	5.40000000
1.00000000	100.00000000	0.00250000	0.68750000	1	5.42000000
1.00000000	164.00000000	0.00250000	0.68750000	1	4.15000000
1.00000000	164.00000000	0.00300000	0.17187500	1	4.12000000
1.00000000	164.00000000	0.00350000	0.68750000	1	4.13000000
1.00000000	164.00000000	0.00250000	0.34375000	1	4.13000000
1.00000000	100.00000000	0.00350000	0.17187500	1	5.36000000
1.00000000	200.00000000	0.00300000	0.34375000	1	3.98000000
1.00000000	200.00000000	0.00350000	0.68750000	1	3.98000000
1.00000000	164.00000000	0.00200000	0.17187500	1	4.13000000
1.00000000	200.00000000	0.00400000	0.68750000	1	3.98000000
1.00000000	164.00000000	0.00200000	0.68750000	1	4.04000000
1.00000000	164.00000000	0.00400000	0.68750000	1	4.13000000
1.00000000	100.00000000	0.00300000	0.17187500	1	5.37000000
1.00000000	100.00000000	0.00200000	0.17187500	1	5.39000000
1.00000000	164.00000000	0.00400000	0.17187500	1	4.11000000
1.00000000	164.00000000	0.00350000	0.34375000	1	4.12000000
1.00000000	200.00000000	0.00200000	0.34375000	1	3.99000000
1.00000000	200.00000000	0.00350000	0.34375000	1	3.98000000
1.00000000	100.00000000	0.00250000	0.34375000	1	5.39000000
1.00000000	164.00000000	0.00250000	0.17187500	1	4.12000000
1.00000000	164.00000000	0.00300000	0.68750000	1	4.14000000
1.00000000	200.00000000	0.00200000	0.68750000	1	3.90000000
1.00000000	200.00000000	0.00300000	0.68750000	1	3.99000000
1.00000000	100.00000000	0.00250000	0.17187500	1	5.38000000
1.00000000	200.00000000	0.00300000	0.17187500	1	3.97000000
1.50000000	100.00000000	0.00350000	0.34375000	1	7.25000000
1.50000000	100.00000000	0.00400000	0.68750000	1	7.25000000
1.50000000	200.00000000	0.00250000	0.17187500	1	5.88000000
1.50000000	164.00000000	0.00300000	0.34375000	1	5.93000000
1.50000000	100.00000000	0.00400000	0.17187500	1	7.22000000
1.50000000	100.00000000	0.00400000	0.34375000	1	7.24000000
1.50000000	200.00000000	0.00250000	0.34375000	1	5.89000000
1.50000000	200.00000000	0.00250000	0.68750000	1	5.91000000
1.50000000	200.00000000	0.00350000	0.17187500	1	5.87000000
1.50000000	100.00000000	0.00200000	0.68750000	1	7.04000000
1.50000000	100.00000000	0.00300000	0.34375000	1	7.25000000
1.50000000	100.00000000	0.00200000	0.34375000	1	7.27000000
1.50000000	164.00000000	0.00350000	0.17187500	1	5.92000000
1.50000000	200.00000000	0.00400000	0.34375000	1	5.88000000
1.50000000	164.00000000	0.00200000	0.34375000	1	5.95000000
1.50000000	200.00000000	0.00400000	0.17187500	1	5.87000000
1.50000000	100.00000000	0.00350000	0.68750000	1	7.26000000
1.50000000	200.00000000	0.00200000	0.17187500	1	5.89000000
1.50000000	164.00000000	0.00400000	0.34375000	1	5.92000000
1.50000000	100.00000000	0.00300000	0.68750000	1	7.27000000
1.50000000	100.00000000	0.00250000	0.68750000	1	7.29000000
1.50000000	164.00000000	0.00250000	0.68750000	1	5.96000000
1.50000000	164.00000000	0.00300000	0.17187500	1	5.92000000
1.50000000	164.00000000	0.00350000	0.68750000	1	5.94000000
1.50000000	164.00000000	0.00250000	0.34375000	1	5.94000000
1.50000000	100.00000000	0.00350000	0.17187500	1	7.23000000
1.50000000	200.00000000	0.00300000	0.34375000	1	5.89000000
1.50000000	200.00000000	0.00350000	0.68750000	1	5.89000000
1.50000000	164.00000000	0.00200000	0.17187500	1	5.93000000
1.50000000	200.00000000	0.00400000	0.68750000	1	5.89000000
1.50000000	164.00000000	0.00200000	0.68750000	1	5.81000000
1.50000000	164.00000000	0.00400000	0.68750000	1	5.93000000
1.50000000	100.00000000	0.00300000	0.17187500	1	7.24000000
1.50000000	100.00000000	0.00200000	0.17187500	1	7.25000000
1.50000000	164.00000000	0.00400000	0.17187500	1	5.91000000
1.50000000	164.00000000	0.00350000	0.34375000	1	5.93000000
1.50000000	200.00000000	0.00200000	0.34375000	1	5.90000000
1.50000000	200.00000000	0.00350000	0.34375000	1	5.88000000
1.50000000	100.00000000	0.00250000	0.34375000	1	7.26000000
1.50000000	164.00000000	0.00250000	0.17187500	1	5.93000000
1.50000000	164.00000000	0.00300000	0.68750000	1	5.94000000
1.50000000	200.00000000	0.00200000	0.68750000	1	5.78000000
1.50000000	200.00000000	0.00300000	0.68750000	1	5.90000000
1.50000000	100.00000000	0.00250000	0.17187500	1	7.25000000
1.50000000	200.00000000	0.00300000	0.17187500	1	5.88000000
2.00000000	100.00000000	0.00400000	0.68750000	1	9.14000000
2.00000000	164.00000000	0.00250000	0.68750000	1	7.90000000
2.00000000	200.00000000	0.00400000	0.68750000	1	7.79000000
2.00000000	100.00000000	0.00300000	0.17187500	1	9.13000000
2.00000000	100.00000000	0.00300000	0.68750000	1	9.16000000
2.00000000	200.00000000	0.00200000	0.68750000	1	7.66000000
2.00000000	100.00000000	0.00350000	0.34375000	1	9.14000000
2.00000000	200.00000000	0.00350000	0.34375000	1	7.79000000
2.00000000	200.00000000	0.00300000	0.68750000	1	7.80000000
2.00000000	100.00000000	0.00400000	0.17187500	1	9.12000000
2.00000000	200.00000000	0.00250000	0.17187500	1	7.79000000
2.00000000	200.00000000	0.00200000	0.17187500	1	7.79000000
2.00000000	164.00000000	0.00200000	0.68750000	1	7.72000000
