1.00000000	100.00000000	0.00350000	0.34375000	9.03000000
1.00000000	100.00000000	0.00400000	0.68750000	11.50000000
1.00000000	200.00000000	0.00250000	0.17187500	7.99000000
1.00000000	164.00000000	0.00300000	0.34375000	9.81000000
1.00000000	100.00000000	0.00400000	0.17187500	6.99000000
1.00000000	100.00000000	0.00400000	0.34375000	8.20000000
1.00000000	200.00000000	0.00250000	0.34375000	13.42000000
1.00000000	200.00000000	0.00250000	0.68750000	100.00000000
1.00000000	200.00000000	0.00350000	0.17187500	6.40000000
1.00000000	100.00000000	0.00200000	0.68750000	100.00000000
1.00000000	100.00000000	0.00300000	0.34375000	10.60000000
1.00000000	100.00000000	0.00200000	0.34375000	35.71000000
1.00000000	164.00000000	0.00350000	0.17187500	6.56000000
1.00000000	200.00000000	0.00400000	0.34375000	7.24000000
1.00000000	164.00000000	0.00200000	0.34375000	100.00000000
1.00000000	200.00000000	0.00400000	0.17187500	6.04000000
1.00000000	100.00000000	0.00350000	0.68750000	14.71000000
1.00000000	200.00000000	0.00200000	0.17187500	10.53000000
1.00000000	164.00000000	0.00400000	0.34375000	7.40000000
1.00000000	100.00000000	0.00300000	0.68750000	24.12000000
1.00000000	100.00000000	0.00250000	0.68750000	100.00000000
1.00000000	164.00000000	0.00250000	0.68750000	100.00000000
1.00000000	164.00000000	0.00300000	0.17187500	7.12000000
1.00000000	164.00000000	0.00350000	0.68750000	13.93000000
1.00000000	164.00000000	0.00250000	0.34375000	13.60000000
1.00000000	100.00000000	0.00350000	0.17187500	7.35000000
1.00000000	200.00000000	0.00300000	0.34375000	9.63000000
1.00000000	200.00000000	0.00350000	0.68750000	13.74000000
1.00000000	164.00000000	0.00200000	0.17187500	10.71000000
1.00000000	200.00000000	0.00400000	0.68750000	10.53000000
1.00000000	164.00000000	0.00200000	0.68750000	100.00000000
1.00000000	164.00000000	0.00400000	0.68750000	10.71000000
1.00000000	100.00000000	0.00300000	0.17187500	7.92000000
1.00000000	100.00000000	0.00200000	0.17187500	11.50000000
1.00000000	164.00000000	0.00400000	0.17187500	6.20000000
1.00000000	164.00000000	0.00350000	0.34375000	8.24000000
1.00000000	200.00000000	0.00200000	0.34375000	34.68000000
1.00000000	200.00000000	0.00350000	0.34375000	8.07000000
1.00000000	100.00000000	0.00250000	0.34375000	14.38000000
1.00000000	164.00000000	0.00250000	0.17187500	8.16000000
1.00000000	164.00000000	0.00300000	0.68750000	23.35000000
1.00000000	200.00000000	0.00200000	0.68750000	100.00000000
1.00000000	200.00000000	0.00300000	0.68750000	23.15000000
1.00000000	100.00000000	0.00250000	0.17187500	8.96000000
1.00000000	200.00000000	0.00300000	0.17187500	6.96000000
1.50000000	100.00000000	0.00350000	0.34375000	10.91000000
1.50000000	100.00000000	0.00400000	0.68750000	13.37000000
1.50000000	200.00000000	0.00250000	0.17187500	9.89000000
1.50000000	164.00000000	0.00300000	0.34375000	11.70000000
1.50000000	100.00000000	0.00400000	0.17187500	8.87000000
1.50000000	100.00000000	0.00400000	0.34375000	10.07000000
1.50000000	200.00000000	0.00250000	0.34375000	15.33000000
1.50000000	200.00000000	0.00250000	0.68750000	100.00000000
1.50000000	200.00000000	0.00350000	0.17187500	8.30000000
1.50000000	100.00000000	0.00200000	0.68750000	100.00000000
1.50000000	100.00000000	0.00300000	0.34375000	12.47000000
1.50000000	100.00000000	0.00200000	0.34375000	36.63000000
1.50000000	164.00000000	0.00350000	0.17187500	8.45000000
1.50000000	200.00000000	0.00400000	0.34375000	9.14000000
1.50000000	164.00000000	0.00200000	0.34375000	100.00000000
1.50000000	200.00000000	0.00400000	0.17187500	7.94000000
1.50000000	100.00000000	0.00350000	0.68750000	16.60000000
1.50000000	200.00000000	0.00200000	0.17187500	12.43000000
1.50000000	164.00000000	0.00400000	0.34375000	9.29000000
1.50000000	100.00000000	0.00300000	0.68750000	26.03000000
1.50000000	100.00000000	0.00250000	0.68750000	100.00000000
1.50000000	164.00000000	0.00250000	0.68750000	100.00000000
1.50000000	164.00000000	0.00300000	0.17187500	9.01000000
1.50000000	164.00000000	0.00350000	0.68750000	15.83000000
1.50000000	164.00000000	0.00250000	0.34375000	15.50000000
1.50000000	100.00000000	0.00350000	0.17187500	9.23000000
1.50000000	200.00000000	0.00300000	0.34375000	11.54000000
1.50000000	200.00000000	0.00350000	0.68750000	15.66000000
1.50000000	164.00000000	0.00200000	0.17187500	12.60000000
1.50000000	200.00000000	0.00400000	0.68750000	12.43000000
1.50000000	164.00000000	0.00200000	0.68750000	100.00000000
1.50000000	164.00000000	0.00400000	0.68750000	12.60000000
1.50000000	100.00000000	0.00300000	0.17187500	9.79000000
1.50000000	100.00000000	0.00200000	0.17187500	13.37000000
1.50000000	164.00000000	0.00400000	0.17187500	8.09000000
1.50000000	164.00000000	0.00350000	0.34375000	10.13000000
1.50000000	200.00000000	0.00200000	0.34375000	35.66000000
1.50000000	200.00000000	0.00350000	0.34375000	9.97000000
1.50000000	100.00000000	0.00250000	0.34375000	16.27000000
1.50000000	164.00000000	0.00250000	0.17187500	10.05000000
1.50000000	164.00000000	0.00300000	0.68750000	25.27000000
1.50000000	200.00000000	0.00200000	0.68750000	100.00000000
1.50000000	200.00000000	0.00300000	0.68750000	25.09000000
1.50000000	100.00000000	0.00250000	0.17187500	10.83000000
1.50000000	200.00000000	0.00300000	0.17187500	8.86000000
2.00000000	100.00000000	0.00400000	0.68750000	15.26000000
2.00000000	164.00000000	0.00250000	0.68750000	100.00000000
2.00000000	200.00000000	0.00400000	0.68750000	14.34000000
2.00000000	100.00000000	0.00300000	0.17187500	11.69000000
2.00000000	100.00000000	0.00300000	0.68750000	28.01000000
2.00000000	200.00000000	0.00200000	0.68750000	100.00000000
2.00000000	100.00000000	0.00350000	0.34375000	12.80000000
2.00000000	200.00000000	0.00350000	0.34375000	11.88000000
2.00000000	200.00000000	0.00300000	0.68750000	27.08000000
2.00000000	100.00000000	0.00400000	0.17187500	10.77000000
2.00000000	200.00000000	0.00250000	0.17187500	11.80000000
2.00000000	200.00000000	0.00200000	0.17187500	14.34000000
2.00000000	164.00000000	0.00200000	0.68750000	100.00000000
2.00000000	100.00000000	0.00400000	0.34375000	11.97000000
2.00000000	200.00000000	0.00300000	0.34375000	13.44000000
2.00000000	200.00000000	0.00400000	0.34375000	11.05000000
2.00000000	164.00000000	0.00200000	0.17187500	14.45000000
2.00000000	164.00000000	0.00300000	0.34375000	13.55000000
2.00000000	200.00000000	0.00350000	0.17187500	10.21000000
2.00000000	164.00000000	0.00250000	0.17187500	11.90000000
2.00000000	164.00000000	0.00400000	0.68750000	14.45000000
2.00000000	200.00000000	0.00350000	0.68750000	17.57000000
2.00000000	200.00000000	0.00400000	0.17187500	9.85000000
2.00000000	200.00000000	0.00250000	0.34375000	17.24000000
2.00000000	164.00000000	0.00200000	0.34375000	100.00000000
2.00000000	200.00000000	0.00300000	0.17187500	10.77000000
2.00000000	164.00000000	0.00350000	0.34375000	11.98000000
2.00000000	164.00000000	0.00350000	0.68750000	17.69000000
2.00000000	164.00000000	0.00400000	0.34375000	11.15000000
2.00000000	100.00000000	0.00350000	0.68750000	18.50000000
2.00000000	164.00000000	0.00250000	0.34375000	17.36000000
2.00000000	100.00000000	0.00350000	0.17187500	11.13000000
2.00000000	100.00000000	0.00250000	0.34375000	18.16000000
2.00000000	164.00000000	0.00350000	0.17187500	10.31000000
2.00000000	164.00000000	0.00300000	0.17187500	10.87000000
2.00000000	164.00000000	0.00400000	0.17187500	9.94000000
2.00000000	164.00000000	0.00300000	0.68750000	27.19000000
2.00000000	100.00000000	0.00200000	0.68750000	100.00000000
2.00000000	200.00000000	0.00250000	0.68750000	100.00000000
