1.00000000	200.00000000	0.00300000	0.17187500	3.97000000
1.50000000	100.00000000	0.00350000	0.34375000	7.25000000
1.50000000	100.00000000	0.00400000	0.68750000	7.25000000
1.50000000	200.00000000	0.00250000	0.17187500	5.88000000
1.50000000	164.00000000	0.00300000	0.34375000	5.93000000
1.50000000	100.00000000	0.00400000	0.17187500	7.22000000
1.50000000	100.00000000	0.00400000	0.34375000	7.24000000
1.50000000	200.00000000	0.00250000	0.34375000	5.89000000
1.50000000	200.00000000	0.00250000	0.68750000	5.91000000
1.50000000	200.00000000	0.00350000	0.17187500	5.87000000
1.50000000	100.00000000	0.00200000	0.68750000	7.04000000
1.50000000	100.00000000	0.00300000	0.34375000	7.25000000
1.50000000	100.00000000	0.00200000	0.34375000	7.27000000
1.50000000	164.00000000	0.00350000	0.17187500	5.92000000
1.50000000	200.00000000	0.00400000	0.34375000	5.88000000
1.50000000	164.00000000	0.00200000	0.34375000	5.95000000
1.50000000	200.00000000	0.00400000	0.17187500	5.87000000
1.50000000	100.00000000	0.00350000	0.68750000	7.26000000
1.50000000	200.00000000	0.00200000	0.17187500	5.89000000
1.50000000	164.00000000	0.00400000	0.34375000	5.92000000
1.50000000	100.00000000	0.00300000	0.68750000	7.27000000
1.50000000	100.00000000	0.00250000	0.68750000	7.29000000
1.50000000	164.00000000	0.00250000	0.68750000	5.96000000
1.50000000	164.00000000	0.00300000	0.17187500	5.92000000
1.50000000	164.00000000	0.00350000	0.68750000	5.94000000
1.50000000	164.00000000	0.00250000	0.34375000	5.94000000
1.50000000	100.00000000	0.00350000	0.17187500	7.23000000
1.50000000	200.00000000	0.00300000	0.34375000	5.89000000
1.50000000	200.00000000	0.00350000	0.68750000	5.89000000
1.50000000	164.00000000	0.00200000	0.17187500	5.93000000
1.50000000	200.00000000	0.00400000	0.68750000	5.89000000
1.50000000	164.00000000	0.00200000	0.68750000	5.81000000
1.50000000	164.00000000	0.00400000	0.68750000	5.93000000
1.50000000	100.00000000	0.00300000	0.17187500	7.24000000
1.50000000	100.00000000	0.00200000	0.17187500	7.25000000
1.50000000	164.00000000	0.00400000	0.17187500	5.91000000
1.50000000	164.00000000	0.00350000	0.34375000	5.93000000
1.50000000	200.00000000	0.00200000	0.34375000	5.90000000
1.50000000	200.00000000	0.00350000	0.34375000	5.88000000
1.50000000	100.00000000	0.00250000	0.34375000	7.26000000
1.50000000	164.00000000	0.00250000	0.17187500	5.93000000
1.50000000	164.00000000	0.00300000	0.68750000	5.94000000
1.50000000	200.00000000	0.00200000	0.68750000	5.78000000
1.50000000	200.00000000	0.00300000	0.68750000	5.90000000
1.50000000	100.00000000	0.00250000	0.17187500	7.25000000
1.50000000	200.00000000	0.00300000	0.17187500	5.88000000
2.00000000	100.00000000	0.00400000	0.68750000	9.14000000
2.00000000	164.00000000	0.00250000	0.68750000	7.90000000
2.00000000	200.00000000	0.00400000	0.68750000	7.79000000
2.00000000	100.00000000	0.00300000	0.17187500	9.13000000
2.00000000	100.00000000	0.00300000	0.68750000	9.16000000
2.00000000	200.00000000	0.00200000	0.68750000	7.66000000
2.00000000	100.00000000	0.00350000	0.34375000	9.14000000
2.00000000	200.00000000	0.00350000	0.34375000	7.79000000
2.00000000	200.00000000	0.00300000	0.68750000	7.80000000
2.00000000	100.00000000	0.00400000	0.17187500	9.12000000
2.00000000	200.00000000	0.00250000	0.17187500	7.79000000
2.00000000	200.00000000	0.00200000	0.17187500	7.79000000
2.00000000	164.00000000	0.00200000	0.68750000	7.72000000
2.00000000	100.00000000	0.00400000	0.34375000	9.13000000
2.00000000	200.00000000	0.00300000	0.34375000	7.79000000
2.00000000	200.00000000	0.00400000	0.34375000	7.78000000
2.00000000	164.00000000	0.00200000	0.17187500	7.87000000
2.00000000	164.00000000	0.00300000	0.34375000	7.87000000
2.00000000	200.00000000	0.00350000	0.17187500	7.78000000
2.00000000	164.00000000	0.00250000	0.17187500	7.87000000
2.00000000	164.00000000	0.00400000	0.68750000	7.87000000
2.00000000	200.00000000	0.00350000	0.68750000	7.80000000
2.00000000	200.00000000	0.00400000	0.17187500	7.77000000
2.00000000	200.00000000	0.00250000	0.34375000	7.80000000
2.00000000	164.00000000	0.00200000	0.34375000	7.89000000
2.00000000	200.00000000	0.00300000	0.17187500	7.78000000
2.00000000	164.00000000	0.00350000	0.34375000	7.87000000
2.00000000	164.00000000	0.00350000	0.68750000	7.88000000
2.00000000	164.00000000	0.00400000	0.34375000	7.86000000
2.00000000	100.00000000	0.00350000	0.68750000	9.15000000
2.00000000	164.00000000	0.00250000	0.34375000	7.88000000
2.00000000	100.00000000	0.00350000	0.17187500	9.12000000
2.00000000	100.00000000	0.00250000	0.34375000	9.15000000
2.00000000	164.00000000	0.00350000	0.17187500	7.86000000
2.00000000	164.00000000	0.00300000	0.17187500	7.86000000
2.00000000	164.00000000	0.00400000	0.17187500	7.85000000
2.00000000	164.00000000	0.00300000	0.68750000	7.89000000
2.00000000	100.00000000	0.00200000	0.68750000	8.90000000
2.00000000	200.00000000	0.00250000	0.68750000	7.82000000
2.00000000	100.00000000	0.00250000	0.68750000	9.18000000
2.00000000	100.00000000	0.00200000	0.17187500	9.14000000
2.00000000	100.00000000	0.00300000	0.34375000	9.14000000
2.00000000	100.00000000	0.00200000	0.34375000	9.16000000
2.00000000	100.00000000	0.00250000	0.17187500	9.14000000
2.00000000	200.00000000	0.00200000	0.34375000	7.81000000
3.00000000	100.00000000	0.00400000	0.68750000	12.95000000
3.00000000	164.00000000	0.00250000	0.68750000	11.59000000
3.00000000	200.00000000	0.00400000	0.68750000	11.61000000
3.00000000	100.00000000	0.00300000	0.17187500	12.94000000
3.00000000	100.00000000	0.00300000	0.68750000	12.96000000
3.00000000	200.00000000	0.00200000	0.68750000	11.45000000
3.00000000	100.00000000	0.00350000	0.34375000	12.94000000
3.00000000	200.00000000	0.00350000	0.34375000	11.61000000
3.00000000	200.00000000	0.00300000	0.68750000	11.62000000
3.00000000	100.00000000	0.00400000	0.17187500	12.93000000
3.00000000	200.00000000	0.00250000	0.17187500	11.60000000
3.00000000	200.00000000	0.00200000	0.17187500	11.61000000
3.00000000	164.00000000	0.00200000	0.68750000	11.39000000
3.00000000	100.00000000	0.00400000	0.34375000	12.94000000
3.00000000	200.00000000	0.00300000	0.34375000	11.61000000
3.00000000	200.00000000	0.00400000	0.34375000	11.60000000
3.00000000	164.00000000	0.00200000	0.17187500	11.56000000
3.00000000	164.00000000	0.00300000	0.34375000	11.56000000
3.00000000	200.00000000	0.00350000	0.17187500	11.59000000
3.00000000	164.00000000	0.00250000	0.17187500	11.55000000
3.00000000	164.00000000	0.00400000	0.68750000	11.56000000
3.00000000	200.00000000	0.00350000	0.68750000	11.62000000
3.00000000	200.00000000	0.00400000	0.17187500	11.59000000
3.00000000	200.00000000	0.00250000	0.34375000	11.62000000
3.00000000	164.00000000	0.00200000	0.34375000	11.58000000
3.00000000	200.00000000	0.00300000	0.17187500	11.60000000
3.00000000	164.00000000	0.00350000	0.34375000	11.55000000
3.00000000	164.00000000	0.00350000	0.68750000	11.56000000
3.00000000	164.00000000	0.00400000	0.34375000	11.55000000
3.00000000	100.00000000	0.00350000	0.68750000	12.95000000
3.00000000	164.00000000	0.00250000	0.34375000	11.56000000
3.00000000	100.00000000	0.00350000	0.17187500	12.93000000
3.00000000	100.00000000	0.00250000	0.34375000	12.95000000
3.00000000	164.00000000	0.00350000	0.17187500	11.54000000
3.00000000	164.00000000	0.00300000	0.17187500	11.55000000
3.00000000	164.00000000	0.00400000	0.17187500	11.54000000
3.00000000	164.00000000	0.00300000	0.68750000	11.57000000
3.00000000	100.00000000	0.00200000	0.68750000	12.70000000
3.00000000	200.00000000	0.00250000	0.68750000	11.64000000
3.00000000	100.00000000	0.00250000	0.68750000	12.99000000
3.00000000	100.00000000	0.00200000	0.17187500	12.95000000
3.00000000	100.00000000	0.00300000	0.34375000	12.95000000
3.00000000	100.00000000	0.00200000	0.34375000	12.97000000
3.00000000	100.00000000	0.00250000	0.17187500	12.94000000
3.00000000	200.00000000	0.00200000	0.34375000	11.63000000
4.00000000	100.00000000	0.00250000	0.17187500	16.75000000
4.00000000	164.00000000	0.00250000	0.34375000	15.65000000
4.00000000	200.00000000	0.00200000	0.34375000	15.45000000
4.00000000	100.00000000	0.00200000	0.68750000	16.53000000
4.00000000	164.00000000	0.00300000	0.68750000	15.66000000
4.00000000	200.00000000	0.00350000	0.68750000	15.43000000
4.00000000	200.00000000	0.00400000	0.68750000	15.43000000
4.00000000	200.00000000	0.00350000	0.34375000	15.42000000
4.00000000	164.00000000	0.00400000	0.17187500	15.62000000
4.00000000	200.00000000	0.00350000	0.17187500	15.41000000
4.00000000	164.00000000	0.00200000	0.34375000	15.66000000
4.00000000	100.00000000	0.00200000	0.17187500	16.76000000
4.00000000	164.00000000	0.00350000	0.34375000	15.64000000
4.00000000	200.00000000	0.00300000	0.17187500	15.42000000
4.00000000	200.00000000	0.00300000	0.34375000	15.43000000
4.00000000	200.00000000	0.00300000	0.68750000	15.44000000
4.00000000	100.00000000	0.00250000	0.34375000	16.76000000
4.00000000	164.00000000	0.00300000	0.34375000	15.64000000
4.00000000	100.00000000	0.00400000	0.34375000	16.75000000
4.00000000	200.00000000	0.00200000	0.17187500	15.43000000
4.00000000	100.00000000	0.00400000	0.68750000	16.76000000
4.00000000	100.00000000	0.00300000	0.68750000	16.77000000
4.00000000	164.00000000	0.00350000	0.17187500	15.63000000
4.00000000	100.00000000	0.00300000	0.34375000	16.76000000
4.00000000	164.00000000	0.00200000	0.68750000	15.47000000
4.00000000	200.00000000	0.00250000	0.17187500	15.42000000
4.00000000	200.00000000	0.00250000	0.34375000	15.43000000
4.00000000	100.00000000	0.00200000	0.34375000	16.78000000
4.00000000	164.00000000	0.00400000	0.34375000	15.63000000
4.00000000	164.00000000	0.00250000	0.17187500	15.64000000
4.00000000	164.00000000	0.00200000	0.17187500	15.64000000
4.00000000	100.00000000	0.00350000	0.34375000	16.75000000
4.00000000	100.00000000	0.00300000	0.17187500	16.75000000
4.00000000	200.00000000	0.00400000	0.17187500	15.41000000
4.00000000	100.00000000	0.00400000	0.17187500	16.74000000
4.00000000	164.00000000	0.00300000	0.17187500	15.63000000
4.00000000	164.00000000	0.00250000	0.68750000	15.68000000
4.00000000	164.00000000	0.00350000	0.68750000	15.65000000
4.00000000	100.00000000	0.00250000	0.68750000	16.80000000
4.00000000	200.00000000	0.00250000	0.68750000	15.46000000
4.00000000	100.00000000	0.00350000	0.68750000	16.76000000
4.00000000	200.00000000	0.00400000	0.34375000	15.42000000
4.00000000	164.00000000	0.00400000	0.68750000	15.64000000
4.00000000	200.00000000	0.00200000	0.68750000	15.26000000
4.00000000	100.00000000	0.00350000	0.17187500	16.74000000
6.00000000	100.00000000	0.00250000	0.17187500	24.38000000
6.00000000	164.00000000	0.00250000	0.34375000	23.15000000
6.00000000	200.00000000	0.00200000	0.34375000	23.08000000
6.00000000	100.00000000	0.00200000	0.68750000	24.20000000
6.00000000	164.00000000	0.00300000	0.68750000	23.16000000
6.00000000	200.00000000	0.00350000	0.68750000	23.07000000
6.00000000	200.00000000	0.00400000	0.68750000	23.07000000
6.00000000	200.00000000	0.00350000	0.34375000	23.06000000
6.00000000	164.00000000	0.00400000	0.17187500	23.13000000
6.00000000	200.00000000	0.00350000	0.17187500	23.05000000
6.00000000	164.00000000	0.00200000	0.34375000	23.17000000
6.00000000	100.00000000	0.00200000	0.17187500	24.39000000
6.00000000	164.00000000	0.00350000	0.34375000	23.14000000
6.00000000	200.00000000	0.00300000	0.17187500	23.06000000
6.00000000	200.00000000	0.00300000	0.34375000	23.07000000
6.00000000	200.00000000	0.00300000	0.68750000	23.08000000
6.00000000	100.00000000	0.00250000	0.34375000	24.39000000
6.00000000	164.00000000	0.00300000	0.34375000	23.15000000
6.00000000	100.00000000	0.00400000	0.34375000	24.38000000
6.00000000	200.00000000	0.00200000	0.17187500	23.07000000
6.00000000	100.00000000	0.00400000	0.68750000	24.39000000
6.00000000	100.00000000	0.00300000	0.68750000	24.40000000
6.00000000	164.00000000	0.00350000	0.17187500	23.13000000
6.00000000	100.00000000	0.00300000	0.34375000	24.39000000
6.00000000	164.00000000	0.00200000	0.68750000	22.98000000
6.00000000	200.00000000	0.00250000	0.17187500	23.06000000
6.00000000	200.00000000	0.00250000	0.34375000	23.07000000
6.00000000	100.00000000	0.00200000	0.34375000	24.40000000
6.00000000	164.00000000	0.00400000	0.34375000	23.14000000
6.00000000	164.00000000	0.00250000	0.17187500	23.14000000
6.00000000	164.00000000	0.00200000	0.17187500	23.15000000
6.00000000	100.00000000	0.00350000	0.34375000	24.38000000
6.00000000	100.00000000	0.00300000	0.17187500	24.38000000
6.00000000	200.00000000	0.00400000	0.17187500	23.05000000
6.00000000	100.00000000	0.00400000	0.17187500	24.37000000
6.00000000	164.00000000	0.00300000	0.17187500	23.14000000
6.00000000	164.00000000	0.00250000	0.68750000	23.19000000
6.00000000	164.00000000	0.00350000	0.68750000	23.15000000
6.00000000	100.00000000	0.00250000	0.68750000	24.43000000
6.00000000	200.00000000	0.00250000	0.68750000	23.11000000
6.00000000	100.00000000	0.00350000	0.68750000	24.39000000
6.00000000	200.00000000	0.00400000	0.34375000	23.06000000
6.00000000	164.00000000	0.00400000	0.68750000	23.15000000
6.00000000	200.00000000	0.00200000	0.68750000	22.90000000
6.00000000	100.00000000	0.00350000	0.17187500	24.37000000
10.00000000	164.00000000	0.00250000	0.17187500	38.55000000
10.00000000	200.00000000	0.00350000	0.68750000	38.35000000
10.00000000	100.00000000	0.00400000	0.68750000	39.65000000
10.00000000	200.00000000	0.00250000	0.17187500	38.34000000
10.00000000	200.00000000	0.00300000	0.34375000	38.35000000
10.00000000	164.00000000	0.00400000	0.68750000	38.56000000
10.00000000	164.00000000	0.00400000	0.17187500	38.54000000
10.00000000	100.00000000	0.00300000	0.68750000	39.66000000
10.00000000	200.00000000	0.00250000	0.34375000	38.35000000
10.00000000	164.00000000	0.00200000	0.68750000	38.39000000
10.00000000	100.00000000	0.00250000	0.34375000	39.65000000
10.00000000	100.00000000	0.00300000	0.34375000	39.65000000
10.00000000	100.00000000	0.00400000	0.34375000	39.64000000
10.00000000	200.00000000	0.00400000	0.17187500	38.33000000
10.00000000	200.00000000	0.00300000	0.68750000	38.36000000
10.00000000	200.00000000	0.00200000	0.34375000	38.37000000
10.00000000	164.00000000	0.00300000	0.34375000	38.56000000
10.00000000	164.00000000	0.00300000	0.17187500	38.55000000
10.00000000	200.00000000	0.00200000	0.68750000	38.18000000
10.00000000	200.00000000	0.00350000	0.17187500	38.33000000
10.00000000	164.00000000	0.00350000	0.34375000	38.55000000
10.00000000	100.00000000	0.00250000	0.68750000	39.71000000
10.00000000	100.00000000	0.00200000	0.34375000	39.67000000
10.00000000	164.00000000	0.00400000	0.34375000	38.55000000
10.00000000	100.00000000	0.00350000	0.34375000	39.64000000
10.00000000	164.00000000	0.00200000	0.17187500	38.56000000
10.00000000	100.00000000	0.00300000	0.17187500	39.64000000
10.00000000	164.00000000	0.00200000	0.34375000	38.58000000
10.00000000	164.00000000	0.00300000	0.68750000	38.57000000
10.00000000	200.00000000	0.00200000	0.17187500	38.35000000
10.00000000	100.00000000	0.00200000	0.68750000	39.47000000
10.00000000	200.00000000	0.00400000	0.34375000	38.34000000
10.00000000	100.00000000	0.00350000	0.68750000	39.65000000
10.00000000	164.00000000	0.00350000	0.68750000	38.57000000
10.00000000	200.00000000	0.00350000	0.34375000	38.34000000
10.00000000	100.00000000	0.00250000	0.17187500	39.64000000
10.00000000	164.00000000	0.00350000	0.17187500	38.54000000
10.00000000	200.00000000	0.00300000	0.17187500	38.34000000
10.00000000	100.00000000	0.00350000	0.17187500	39.63000000
10.00000000	100.00000000	0.00200000	0.17187500	39.65000000
10.00000000	164.00000000	0.00250000	0.34375000	38.57000000
10.00000000	164.00000000	0.00250000	0.68750000	38.62000000
10.00000000	200.00000000	0.00400000	0.68750000	38.35000000
10.00000000	200.00000000	0.00250000	0.68750000	38.40000000
10.00000000	100.00000000	0.00400000	0.17187500	39.63000000
15.00000000	164.00000000	0.00250000	0.17187500	57.47000000
15.00000000	200.00000000	0.00350000	0.68750000	57.47000000
15.00000000	100.00000000	0.00400000	0.68750000	58.74000000
15.00000000	200.00000000	0.00250000	0.17187500	57.46000000
15.00000000	200.00000000	0.00300000	0.34375000	57.46000000
15.00000000	164.00000000	0.00400000	0.68750000	57.47000000
15.00000000	164.00000000	0.00400000	0.17187500	57.45000000
15.00000000	100.00000000	0.00300000	0.68750000	58.75000000
15.00000000	200.00000000	0.00250000	0.34375000	57.47000000
15.00000000	164.00000000	0.00200000	0.68750000	57.30000000
15.00000000	100.00000000	0.00250000	0.34375000	58.74000000
15.00000000	100.00000000	0.00300000	0.34375000	58.74000000
15.00000000	100.00000000	0.00400000	0.34375000	58.73000000
15.00000000	200.00000000	0.00400000	0.17187500	57.44000000
15.00000000	200.00000000	0.00300000	0.68750000	57.48000000
15.00000000	200.00000000	0.00200000	0.34375000	57.48000000
15.00000000	164.00000000	0.00300000	0.34375000	57.47000000
15.00000000	164.00000000	0.00300000	0.17187500	57.46000000
15.00000000	200.00000000	0.00200000	0.68750000	57.29000000
15.00000000	200.00000000	0.00350000	0.17187500	57.45000000
15.00000000	164.00000000	0.00350000	0.34375000	57.47000000
15.00000000	100.00000000	0.00250000	0.68750000	58.80000000
15.00000000	100.00000000	0.00200000	0.34375000	58.76000000
15.00000000	164.00000000	0.00400000	0.34375000	57.46000000
15.00000000	100.00000000	0.00350000	0.34375000	58.73000000
15.00000000	164.00000000	0.00200000	0.17187500	57.47000000
15.00000000	100.00000000	0.00300000	0.17187500	58.73000000
15.00000000	164.00000000	0.00200000	0.34375000	57.49000000
15.00000000	164.00000000	0.00300000	0.68750000	57.49000000
15.00000000	200.00000000	0.00200000	0.17187500	57.46000000
15.00000000	100.00000000	0.00200000	0.68750000	58.56000000
15.00000000	200.00000000	0.00400000	0.34375000	57.45000000
15.00000000	100.00000000	0.00350000	0.68750000	58.74000000
15.00000000	164.00000000	0.00350000	0.68750000	57.48000000
15.00000000	200.00000000	0.00350000	0.34375000	57.46000000
15.00000000	100.00000000	0.00250000	0.17187500	58.73000000
15.00000000	164.00000000	0.00350000	0.17187500	57.45000000
15.00000000	200.00000000	0.00300000	0.17187500	57.45000000
15.00000000	100.00000000	0.00350000	0.17187500	58.72000000
15.00000000	100.00000000	0.00200000	0.17187500	58.74000000
15.00000000	164.00000000	0.00250000	0.34375000	57.48000000
15.00000000	164.00000000	0.00250000	0.68750000	57.53000000
15.00000000	200.00000000	0.00400000	0.68750000	57.46000000
15.00000000	200.00000000	0.00250000	0.68750000	57.52000000
15.00000000	100.00000000	0.00400000	0.17187500	58.72000000
