1.0 200.0 0.34375 0.0025 1	0.220000
1.0 200.0 0.34375 0.003 1	0.230000
1.0 200.0 0.34375 0.0035 1	0.220000
1.0 200.0 0.34375 0.004 1	0.230000
1.0 200.0 0.6875 0.002 1	0.210000
1.0 200.0 0.6875 0.0025 1	0.230000
1.0 200.0 0.6875 0.003 1	0.230000
1.0 200.0 0.6875 0.0035 1	0.220000
1.0 200.0 0.6875 0.004 1	0.230000
2.0 100.0 0.171875 0.002 1	0.300000
2.0 100.0 0.171875 0.0025 1	0.300000
2.0 100.0 0.171875 0.003 1	0.300000
2.0 100.0 0.171875 0.0035 1	0.300000
2.0 100.0 0.171875 0.004 1	0.300000
2.0 100.0 0.34375 0.002 1	0.300000
2.0 100.0 0.34375 0.0025 1	0.300000
2.0 100.0 0.34375 0.003 1	0.300000
2.0 100.0 0.34375 0.0035 1	0.300000
2.0 100.0 0.34375 0.004 1	0.300000
2.0 100.0 0.6875 0.002 1	0.240000
2.0 100.0 0.6875 0.0025 1	0.310000
2.0 100.0 0.6875 0.003 1	0.300000
2.0 100.0 0.6875 0.0035 1	0.300000
2.0 100.0 0.6875 0.004 1	0.300000
2.0 164.0 0.171875 0.002 1	0.300000
2.0 164.0 0.171875 0.0025 1	0.290000
2.0 164.0 0.171875 0.003 1	0.300000
2.0 164.0 0.171875 0.0035 1	0.290000
2.0 164.0 0.171875 0.004 1	0.290000
2.0 164.0 0.34375 0.002 1	0.300000
2.0 164.0 0.34375 0.0025 1	0.290000
2.0 164.0 0.34375 0.003 1	0.300000
2.0 164.0 0.34375 0.0035 1	0.290000
2.0 164.0 0.34375 0.004 1	0.300000
2.0 164.0 0.6875 0.002 1	0.250000
2.0 164.0 0.6875 0.0025 1	0.300000
2.0 164.0 0.6875 0.003 1	0.290000
2.0 164.0 0.6875 0.0035 1	0.290000
2.0 164.0 0.6875 0.004 1	0.300000
2.0 200.0 0.171875 0.002 1	0.290000
2.0 200.0 0.171875 0.0025 1	0.300000
2.0 200.0 0.171875 0.003 1	0.290000
2.0 200.0 0.171875 0.0035 1	0.290000
2.0 200.0 0.171875 0.004 1	0.290000
2.0 200.0 0.34375 0.002 1	0.290000
2.0 200.0 0.34375 0.0025 1	0.300000
2.0 200.0 0.34375 0.003 1	0.290000
2.0 200.0 0.34375 0.0035 1	0.300000
2.0 200.0 0.34375 0.004 1	0.290000
2.0 200.0 0.6875 0.002 1	0.250000
2.0 200.0 0.6875 0.0025 1	0.300000
2.0 200.0 0.6875 0.003 1	0.300000
2.0 200.0 0.6875 0.0035 1	0.300000
2.0 200.0 0.6875 0.004 1	0.290000
5.0 100.0 0.171875 0.002 1	0.300000
5.0 100.0 0.171875 0.0025 1	0.300000
5.0 100.0 0.171875 0.003 1	0.300000
5.0 100.0 0.171875 0.0035 1	0.300000
5.0 100.0 0.171875 0.004 1	0.300000
5.0 100.0 0.34375 0.002 1	0.300000
5.0 100.0 0.34375 0.0025 1	0.300000
5.0 100.0 0.34375 0.003 1	0.300000
5.0 100.0 0.34375 0.0035 1	0.300000
5.0 100.0 0.34375 0.004 1	0.300000
5.0 100.0 0.6875 0.002 1	0.290000
5.0 100.0 0.6875 0.0025 1	0.300000
5.0 100.0 0.6875 0.003 1	0.300000
5.0 100.0 0.6875 0.0035 1	0.300000
5.0 100.0 0.6875 0.004 1	0.300000
5.0 164.0 0.171875 0.002 1	0.300000
5.0 164.0 0.171875 0.0025 1	0.300000
5.0 164.0 0.171875 0.003 1	0.290000
5.0 164.0 0.171875 0.0035 1	0.300000
5.0 164.0 0.171875 0.004 1	0.290000
5.0 164.0 0.34375 0.002 1	0.290000
5.0 164.0 0.34375 0.0025 1	0.290000
5.0 164.0 0.34375 0.003 1	0.290000
5.0 164.0 0.34375 0.0035 1	0.300000
5.0 164.0 0.34375 0.004 1	0.290000
5.0 164.0 0.6875 0.002 1	0.290000
5.0 164.0 0.6875 0.0025 1	0.290000
5.0 164.0 0.6875 0.003 1	0.300000
5.0 164.0 0.6875 0.0035 1	0.290000
5.0 164.0 0.6875 0.004 1	0.290000
5.0 200.0 0.171875 0.002 1	0.290000
5.0 200.0 0.171875 0.0025 1	0.300000
5.0 200.0 0.171875 0.003 1	0.290000
5.0 200.0 0.171875 0.0035 1	0.300000
5.0 200.0 0.171875 0.004 1	0.290000
5.0 200.0 0.34375 0.002 1	0.290000
5.0 200.0 0.34375 0.0025 1	0.300000
5.0 200.0 0.34375 0.003 1	0.290000
5.0 200.0 0.34375 0.0035 1	0.300000
5.0 200.0 0.34375 0.004 1	0.290000
5.0 200.0 0.6875 0.002 1	0.290000
5.0 200.0 0.6875 0.0025 1	0.300000
5.0 200.0 0.6875 0.003 1	0.300000
5.0 200.0 0.6875 0.0035 1	0.300000
5.0 200.0 0.6875 0.004 1	0.290000
0.5 100.0 0.171875 0.002 2	0.590000
0.5 100.0 0.171875 0.0025 2	0.580000
0.5 100.0 0.171875 0.003 2	0.580000
0.5 100.0 0.171875 0.0035 2	0.580000
0.5 100.0 0.171875 0.004 2	0.580000
0.5 100.0 0.34375 0.002 2	0.600000
0.5 100.0 0.34375 0.0025 2	0.590000
0.5 100.0 0.34375 0.003 2	0.590000
0.5 100.0 0.34375 0.0035 2	0.580000
0.5 100.0 0.34375 0.004 2	0.580000
0.5 100.0 0.6875 0.002 2	0.570000
0.5 100.0 0.6875 0.0025 2	0.600000
0.5 100.0 0.6875 0.003 2	0.590000
0.5 100.0 0.6875 0.0035 2	0.590000
0.5 100.0 0.6875 0.004 2	0.590000
0.5 164.0 0.171875 0.002 2	0.830000
0.5 164.0 0.171875 0.0025 2	0.820000
0.5 164.0 0.171875 0.003 2	0.830000
0.5 164.0 0.171875 0.0035 2	0.820000
0.5 164.0 0.171875 0.004 2	0.820000
0.5 164.0 0.34375 0.002 2	0.830000
0.5 164.0 0.34375 0.0025 2	0.830000
0.5 164.0 0.34375 0.003 2	0.830000
0.5 164.0 0.34375 0.0035 2	0.830000
0.5 164.0 0.34375 0.004 2	0.830000
0.5 164.0 0.6875 0.002 2	0.820000
0.5 164.0 0.6875 0.0025 2	0.830000
0.5 164.0 0.6875 0.003 2	0.840000
0.5 164.0 0.6875 0.0035 2	0.830000
0.5 164.0 0.6875 0.004 2	0.830000
0.5 200.0 0.171875 0.002 2	0.460000
0.5 200.0 0.171875 0.0025 2	0.470000
0.5 200.0 0.171875 0.003 2	0.460000
0.5 200.0 0.171875 0.0035 2	0.460000
0.5 200.0 0.171875 0.004 2	0.450000
0.5 200.0 0.34375 0.002 2	0.470000
0.5 200.0 0.34375 0.0025 2	0.470000
0.5 200.0 0.34375 0.003 2	0.460000
0.5 200.0 0.34375 0.0035 2	0.470000
0.5 200.0 0.34375 0.004 2	0.460000
0.5 200.0 0.6875 0.002 2	0.460000
0.5 200.0 0.6875 0.0025 2	0.470000
0.5 200.0 0.6875 0.003 2	0.460000
0.5 200.0 0.6875 0.0035 2	0.470000
0.5 200.0 0.6875 0.004 2	0.460000
1.0 100.0 0.171875 0.002 2	0.570000
1.0 100.0 0.171875 0.0025 2	0.570000
1.0 100.0 0.171875 0.003 2	0.560000
1.0 100.0 0.171875 0.0035 2	0.570000
1.0 100.0 0.171875 0.004 2	0.560000
1.0 100.0 0.34375 0.002 2	0.580000
1.0 100.0 0.34375 0.0025 2	0.580000
1.0 100.0 0.34375 0.003 2	0.570000
1.0 100.0 0.34375 0.0035 2	0.570000
1.0 100.0 0.34375 0.004 2	0.570000
1.0 100.0 0.6875 0.002 2	0.490000
1.0 100.0 0.6875 0.0025 2	0.590000
1.0 100.0 0.6875 0.003 2	0.580000
1.0 100.0 0.6875 0.0035 2	0.580000
1.0 100.0 0.6875 0.004 2	0.570000
1.0 164.0 0.171875 0.002 2	0.800000
1.0 164.0 0.171875 0.0025 2	0.800000
1.0 164.0 0.171875 0.003 2	0.800000
1.0 164.0 0.171875 0.0035 2	0.800000
1.0 164.0 0.171875 0.004 2	0.790000
1.0 164.0 0.34375 0.002 2	0.800000
1.0 164.0 0.34375 0.0025 2	0.810000
1.0 164.0 0.34375 0.003 2	0.800000
1.0 164.0 0.34375 0.0035 2	0.800000
1.0 164.0 0.34375 0.004 2	0.800000
1.0 164.0 0.6875 0.002 2	0.740000
1.0 164.0 0.6875 0.0025 2	0.820000
1.0 164.0 0.6875 0.003 2	0.810000
1.0 164.0 0.6875 0.0035 2	0.810000
1.0 164.0 0.6875 0.004 2	0.800000
1.0 200.0 0.171875 0.002 2	0.520000
1.0 200.0 0.171875 0.0025 2	0.520000
1.0 200.0 0.171875 0.003 2	0.510000
1.0 200.0 0.171875 0.0035 2	0.520000
1.0 200.0 0.171875 0.004 2	0.510000
1.0 200.0 0.34375 0.002 2	0.520000
1.0 200.0 0.34375 0.0025 2	0.510000
1.0 200.0 0.34375 0.003 2	0.520000
1.0 200.0 0.34375 0.0035 2	0.510000
1.0 200.0 0.34375 0.004 2	0.520000
1.0 200.0 0.6875 0.002 2	0.460000
1.0 200.0 0.6875 0.0025 2	0.530000
1.0 200.0 0.6875 0.003 2	0.520000
1.0 200.0 0.6875 0.0035 2	0.510000
1.0 200.0 0.6875 0.004 2	0.520000
2.0 100.0 0.171875 0.002 2	0.600000
2.0 100.0 0.171875 0.0025 2	0.600000
2.0 100.0 0.171875 0.003 2	0.590000
2.0 100.0 0.171875 0.0035 2	0.600000
2.0 100.0 0.171875 0.004 2	0.590000
2.0 100.0 0.34375 0.002 2	0.610000
2.0 100.0 0.34375 0.0025 2	0.600000
2.0 100.0 0.34375 0.003 2	0.590000
2.0 100.0 0.34375 0.0035 2	0.600000
2.0 100.0 0.34375 0.004 2	0.600000
2.0 100.0 0.6875 0.002 2	0.510000
2.0 100.0 0.6875 0.0025 2	0.610000
2.0 100.0 0.6875 0.003 2	0.600000
2.0 100.0 0.6875 0.0035 2	0.600000
2.0 100.0 0.6875 0.004 2	0.600000
2.0 164.0 0.171875 0.002 2	0.660000
2.0 164.0 0.171875 0.0025 2	0.660000
2.0 164.0 0.171875 0.003 2	0.650000
2.0 164.0 0.171875 0.0035 2	0.660000
2.0 164.0 0.171875 0.004 2	0.650000
2.0 164.0 0.34375 0.002 2	0.660000
2.0 164.0 0.34375 0.0025 2	0.660000
2.0 164.0 0.34375 0.003 2	0.660000
2.0 164.0 0.34375 0.0035 2	0.660000
2.0 164.0 0.34375 0.004 2	0.660000
2.0 164.0 0.6875 0.002 2	0.580000
2.0 164.0 0.6875 0.0025 2	0.670000
2.0 164.0 0.6875 0.003 2	0.660000
2.0 164.0 0.6875 0.0035 2	0.660000
2.0 164.0 0.6875 0.004 2	0.660000
2.0 200.0 0.171875 0.002 2	0.580000
2.0 200.0 0.171875 0.0025 2	0.590000
2.0 200.0 0.171875 0.003 2	0.580000
2.0 200.0 0.171875 0.0035 2	0.590000
2.0 200.0 0.171875 0.004 2	0.580000
2.0 200.0 0.34375 0.002 2	0.590000
2.0 200.0 0.34375 0.0025 2	0.590000
2.0 200.0 0.34375 0.003 2	0.580000
2.0 200.0 0.34375 0.0035 2	0.590000
2.0 200.0 0.34375 0.004 2	0.580000
2.0 200.0 0.6875 0.002 2	0.510000
2.0 200.0 0.6875 0.0025 2	0.600000
2.0 200.0 0.6875 0.003 2	0.590000
2.0 200.0 0.6875 0.0035 2	0.590000
2.0 200.0 0.6875 0.004 2	0.580000
5.0 100.0 0.171875 0.002 2	0.600000
5.0 100.0 0.171875 0.0025 2	0.600000
5.0 100.0 0.171875 0.003 2	0.600000
5.0 100.0 0.171875 0.0035 2	0.600000
5.0 100.0 0.171875 0.004 2	0.600000
5.0 100.0 0.34375 0.002 2	0.600000
5.0 100.0 0.34375 0.0025 2	0.600000
5.0 100.0 0.34375 0.003 2	0.590000
5.0 100.0 0.34375 0.0035 2	0.600000
5.0 100.0 0.34375 0.004 2	0.600000
5.0 100.0 0.6875 0.002 2	0.590000
5.0 100.0 0.6875 0.0025 2	0.600000
5.0 100.0 0.6875 0.003 2	0.600000
5.0 100.0 0.6875 0.0035 2	0.600000
5.0 100.0 0.6875 0.004 2	0.600000
5.0 164.0 0.171875 0.002 2	0.730000
5.0 164.0 0.171875 0.0025 2	0.720000
5.0 164.0 0.171875 0.003 2	0.730000
5.0 164.0 0.171875 0.0035 2	0.730000
5.0 164.0 0.171875 0.004 2	0.720000
5.0 164.0 0.34375 0.002 2	0.730000
5.0 164.0 0.34375 0.0025 2	0.720000
5.0 164.0 0.34375 0.003 2	0.730000
5.0 164.0 0.34375 0.0035 2	0.720000
5.0 164.0 0.34375 0.004 2	0.730000
5.0 164.0 0.6875 0.002 2	0.720000
5.0 164.0 0.6875 0.0025 2	0.730000
5.0 164.0 0.6875 0.003 2	0.720000
5.0 164.0 0.6875 0.0035 2	0.720000
5.0 164.0 0.6875 0.004 2	0.730000
5.0 200.0 0.171875 0.002 2	0.590000
5.0 200.0 0.171875 0.0025 2	0.580000
5.0 200.0 0.171875 0.003 2	0.590000
5.0 200.0 0.171875 0.0035 2	0.580000
5.0 200.0 0.171875 0.004 2	0.590000
5.0 200.0 0.34375 0.002 2	0.590000
5.0 200.0 0.34375 0.0025 2	0.580000
5.0 200.0 0.34375 0.003 2	0.590000
5.0 200.0 0.34375 0.0035 2	0.580000
5.0 200.0 0.34375 0.004 2	0.590000
5.0 200.0 0.6875 0.002 2	0.580000
5.0 200.0 0.6875 0.0025 2	0.590000
5.0 200.0 0.6875 0.003 2	0.580000
5.0 200.0 0.6875 0.0035 2	0.580000
5.0 200.0 0.6875 0.004 2	0.590000
