Point 378 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 379 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 380 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 381 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 382 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 383 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 384 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 385 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
Point 386 --> || t = 509.1000000000 || max_dvdt = 8.3464920347 ||
Point 387 --> || t = 509.1000000000 || max_dvdt = 8.4739281372 ||
Point 388 --> || t = 509.1000000000 || max_dvdt = 8.6087393537 ||
Point 389 --> || t = 509.1000000000 || max_dvdt = 8.7501291119 ||
Point 390 --> || t = 509.1000000000 || max_dvdt = 8.8970304085 ||
Point 391 --> || t = 509.1000000000 || max_dvdt = 9.0480950946 ||
Point 392 --> || t = 509.1000000000 || max_dvdt = 9.2016958057 ||
Point 393 --> || t = 509.1000000000 || max_dvdt = 9.3559428203 ||
Point 394 --> || t = 509.1000000000 || max_dvdt = 9.5087173397 ||
Point 395 --> || t = 509.1000000000 || max_dvdt = 9.6577215271 ||
Point 396 --> || t = 509.1000000000 || max_dvdt = 9.8005441904 ||
Point 397 --> || t = 509.1000000000 || max_dvdt = 9.9347393925 ||
Point 398 --> || t = 509.1000000000 || max_dvdt = 10.0579137185 ||
Point 399 --> || t = 509.1000000000 || max_dvdt = 10.1678166670 ||
Point 400 --> || t = 509.1000000000 || max_dvdt = 10.2624278767 ||
Point 401 --> || t = 509.2000000000 || max_dvdt = 10.3540994753 ||
Point 402 --> || t = 509.2000000000 || max_dvdt = 10.5943760111 ||
Point 403 --> || t = 509.2000000000 || max_dvdt = 10.8236187921 ||
Point 404 --> || t = 509.2000000000 || max_dvdt = 11.0380265435 ||
Point 405 --> || t = 509.2000000000 || max_dvdt = 11.2340756048 ||
Point 406 --> || t = 509.2000000000 || max_dvdt = 11.4086639515 ||
Point 407 --> || t = 509.2000000000 || max_dvdt = 11.5592330601 ||
Point 408 --> || t = 509.2000000000 || max_dvdt = 11.6838582398 ||
Point 409 --> || t = 509.2000000000 || max_dvdt = 11.7813013116 ||
Point 410 --> || t = 509.2000000000 || max_dvdt = 11.8510234629 ||
Point 411 --> || t = 509.2000000000 || max_dvdt = 11.8931601195 ||
Point 412 --> || t = 509.2000000000 || max_dvdt = 11.9084631358 ||
Point 413 --> || t = 509.3000000000 || max_dvdt = 12.0982628181 ||
Point 414 --> || t = 509.3000000000 || max_dvdt = 12.3507626890 ||
Point 415 --> || t = 509.3000000000 || max_dvdt = 12.5707788347 ||
Point 416 --> || t = 509.3000000000 || max_dvdt = 12.7569279406 ||
Point 417 --> || t = 509.3000000000 || max_dvdt = 12.9087515181 ||
Point 418 --> || t = 509.3000000000 || max_dvdt = 13.0266552742 ||
Point 419 --> || t = 509.3000000000 || max_dvdt = 13.1118098403 ||
Point 420 --> || t = 509.3000000000 || max_dvdt = 13.1660252601 ||
Point 421 --> || t = 509.3000000000 || max_dvdt = 13.1916120443 ||
Point 422 --> || t = 509.3000000000 || max_dvdt = 13.1912404754 ||
Point 423 --> || t = 509.3000000000 || max_dvdt = 13.1678076577 ||
Point 424 --> || t = 509.4000000000 || max_dvdt = 13.2507577684 ||
Point 425 --> || t = 509.4000000000 || max_dvdt = 13.4981448202 ||
Point 426 --> || t = 509.4000000000 || max_dvdt = 13.7121240607 ||
Point 427 --> || t = 509.4000000000 || max_dvdt = 13.8939218126 ||
Point 428 --> || t = 509.4000000000 || max_dvdt = 14.0453387616 ||
Point 429 --> || t = 509.4000000000 || max_dvdt = 14.1686158256 ||
Point 430 --> || t = 509.4000000000 || max_dvdt = 14.2663034576 ||
Point 431 --> || t = 509.4000000000 || max_dvdt = 14.3411412945 ||
Point 432 --> || t = 509.4000000000 || max_dvdt = 14.3959526588 ||
Point 433 --> || t = 509.4000000000 || max_dvdt = 14.4335562098 ||
Point 434 --> || t = 509.4000000000 || max_dvdt = 14.4566952190 ||
Point 435 --> || t = 509.4000000000 || max_dvdt = 14.4679835943 ||
Point 436 --> || t = 509.4000000000 || max_dvdt = 14.4698668932 ||
Point 437 --> || t = 509.4000000000 || max_dvdt = 14.4645960886 ||
Point 438 --> || t = 509.4000000000 || max_dvdt = 14.4542116893 ||
Point 439 --> || t = 509.4000000000 || max_dvdt = 14.4405358845 ||
Point 440 --> || t = 509.4000000000 || max_dvdt = 14.4251705860 ||
Point 441 --> || t = 509.4000000000 || max_dvdt = 14.4094995227 ||
Point 442 --> || t = 509.4000000000 || max_dvdt = 14.3946928446 ||
Point 443 --> || t = 509.4000000000 || max_dvdt = 14.3817129924 ||
Point 444 --> || t = 509.5000000000 || max_dvdt = 14.4054623443 ||
Point 445 --> || t = 509.5000000000 || max_dvdt = 14.4412841534 ||
Point 446 --> || t = 509.5000000000 || max_dvdt = 14.4590838601 ||
Point 447 --> || t = 509.1000000000 || max_dvdt = 7.4043296232 ||
Point 448 --> || t = 509.1000000000 || max_dvdt = 7.4348775884 ||
Point 449 --> || t = 509.1000000000 || max_dvdt = 7.4714956185 ||
Point 450 --> || t = 509.1000000000 || max_dvdt = 7.5143707133 ||
Point 451 --> || t = 509.1000000000 || max_dvdt = 7.5637381294 ||
Point 452 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 453 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 454 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 455 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 456 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 457 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 458 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 459 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
Point 460 --> || t = 509.1000000000 || max_dvdt = 8.3464920347 ||
Point 461 --> || t = 509.1000000000 || max_dvdt = 8.4739281372 ||
Point 462 --> || t = 509.1000000000 || max_dvdt = 8.6087393537 ||
Point 463 --> || t = 509.1000000000 || max_dvdt = 8.7501291119 ||
Point 464 --> || t = 509.1000000000 || max_dvdt = 8.8970304085 ||
Point 465 --> || t = 509.1000000000 || max_dvdt = 9.0480950946 ||
Point 466 --> || t = 509.1000000000 || max_dvdt = 9.2016958057 ||
Point 467 --> || t = 509.1000000000 || max_dvdt = 9.3559428203 ||
Point 468 --> || t = 509.1000000000 || max_dvdt = 9.5087173397 ||
Point 469 --> || t = 509.1000000000 || max_dvdt = 9.6577215271 ||
Point 470 --> || t = 509.1000000000 || max_dvdt = 9.8005441904 ||
Point 471 --> || t = 509.1000000000 || max_dvdt = 9.9347393925 ||
Point 472 --> || t = 509.1000000000 || max_dvdt = 10.0579137185 ||
Point 473 --> || t = 509.1000000000 || max_dvdt = 10.1678166670 ||
Point 474 --> || t = 509.1000000000 || max_dvdt = 10.2624278767 ||
Point 475 --> || t = 509.2000000000 || max_dvdt = 10.3540994753 ||
Point 476 --> || t = 509.2000000000 || max_dvdt = 10.5943760111 ||
Point 477 --> || t = 509.2000000000 || max_dvdt = 10.8236187921 ||
Point 478 --> || t = 509.2000000000 || max_dvdt = 11.0380265435 ||
Point 479 --> || t = 509.2000000000 || max_dvdt = 11.2340756048 ||
Point 480 --> || t = 509.2000000000 || max_dvdt = 11.4086639515 ||
Point 481 --> || t = 509.2000000000 || max_dvdt = 11.5592330601 ||
Point 482 --> || t = 509.2000000000 || max_dvdt = 11.6838582398 ||
Point 483 --> || t = 509.2000000000 || max_dvdt = 11.7813013116 ||
Point 484 --> || t = 509.2000000000 || max_dvdt = 11.8510234629 ||
Point 485 --> || t = 509.2000000000 || max_dvdt = 11.8931601195 ||
Point 486 --> || t = 509.2000000000 || max_dvdt = 11.9084631358 ||
Point 487 --> || t = 509.3000000000 || max_dvdt = 12.0982628181 ||
Point 488 --> || t = 509.3000000000 || max_dvdt = 12.3507626890 ||
Point 489 --> || t = 509.3000000000 || max_dvdt = 12.5707788347 ||
Point 490 --> || t = 509.3000000000 || max_dvdt = 12.7569279406 ||
Point 491 --> || t = 509.3000000000 || max_dvdt = 12.9087515181 ||
Point 492 --> || t = 509.3000000000 || max_dvdt = 13.0266552742 ||
Point 493 --> || t = 509.3000000000 || max_dvdt = 13.1118098403 ||
Point 494 --> || t = 509.3000000000 || max_dvdt = 13.1660252601 ||
Point 495 --> || t = 509.3000000000 || max_dvdt = 13.1916120443 ||
Point 496 --> || t = 509.3000000000 || max_dvdt = 13.1912404754 ||
Point 497 --> || t = 509.3000000000 || max_dvdt = 13.1678076577 ||
Point 498 --> || t = 509.4000000000 || max_dvdt = 13.2507577684 ||
Point 499 --> || t = 509.4000000000 || max_dvdt = 13.4981448202 ||
Point 500 --> || t = 509.4000000000 || max_dvdt = 13.7121240607 ||
Point 501 --> || t = 509.4000000000 || max_dvdt = 13.8939218126 ||
Point 502 --> || t = 509.4000000000 || max_dvdt = 14.0453387616 ||
Point 503 --> || t = 509.4000000000 || max_dvdt = 14.1686158256 ||
Point 504 --> || t = 509.4000000000 || max_dvdt = 14.2663034576 ||
Point 505 --> || t = 509.4000000000 || max_dvdt = 14.3411412945 ||
Point 506 --> || t = 509.4000000000 || max_dvdt = 14.3959526588 ||
Point 507 --> || t = 509.4000000000 || max_dvdt = 14.4335562098 ||
Point 508 --> || t = 509.4000000000 || max_dvdt = 14.4566952190 ||
Point 509 --> || t = 509.4000000000 || max_dvdt = 14.4679835943 ||
Point 510 --> || t = 509.4000000000 || max_dvdt = 14.4698668932 ||
Point 511 --> || t = 509.4000000000 || max_dvdt = 14.4645960886 ||
Point 512 --> || t = 509.4000000000 || max_dvdt = 14.4542116893 ||
Point 513 --> || t = 509.4000000000 || max_dvdt = 14.4405358845 ||
Point 514 --> || t = 509.4000000000 || max_dvdt = 14.4251705860 ||
Point 515 --> || t = 509.4000000000 || max_dvdt = 14.4094995227 ||
Point 516 --> || t = 509.4000000000 || max_dvdt = 14.3946928446 ||
Point 517 --> || t = 509.4000000000 || max_dvdt = 14.3817129924 ||
Point 518 --> || t = 509.5000000000 || max_dvdt = 14.4054623443 ||
Point 519 --> || t = 509.5000000000 || max_dvdt = 14.4412841534 ||
Point 520 --> || t = 509.5000000000 || max_dvdt = 14.4590838601 ||
Point 521 --> || t = 509.1000000000 || max_dvdt = 7.4043296232 ||
Point 522 --> || t = 509.1000000000 || max_dvdt = 7.4348775884 ||
Point 523 --> || t = 509.1000000000 || max_dvdt = 7.4714956185 ||
Point 524 --> || t = 509.1000000000 || max_dvdt = 7.5143707133 ||
Point 525 --> || t = 509.1000000000 || max_dvdt = 7.5637381294 ||
Point 526 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 527 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 528 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 529 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 530 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 531 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 532 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 533 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
Point 534 --> || t = 509.1000000000 || max_dvdt = 8.3464920347 ||
Point 535 --> || t = 509.1000000000 || max_dvdt = 8.4739281372 ||
Point 536 --> || t = 509.1000000000 || max_dvdt = 8.6087393537 ||
Point 537 --> || t = 509.1000000000 || max_dvdt = 8.7501291119 ||
Point 538 --> || t = 509.1000000000 || max_dvdt = 8.8970304085 ||
Point 539 --> || t = 509.1000000000 || max_dvdt = 9.0480950946 ||
Point 540 --> || t = 509.1000000000 || max_dvdt = 9.2016958057 ||
Point 541 --> || t = 509.1000000000 || max_dvdt = 9.3559428203 ||
Point 542 --> || t = 509.1000000000 || max_dvdt = 9.5087173397 ||
Point 543 --> || t = 509.1000000000 || max_dvdt = 9.6577215271 ||
Point 544 --> || t = 509.1000000000 || max_dvdt = 9.8005441904 ||
Point 545 --> || t = 509.1000000000 || max_dvdt = 9.9347393925 ||
Point 546 --> || t = 509.1000000000 || max_dvdt = 10.0579137185 ||
Point 547 --> || t = 509.1000000000 || max_dvdt = 10.1678166670 ||
Point 548 --> || t = 509.1000000000 || max_dvdt = 10.2624278767 ||
Point 549 --> || t = 509.2000000000 || max_dvdt = 10.3540994753 ||
Point 550 --> || t = 509.2000000000 || max_dvdt = 10.5943760111 ||
Point 551 --> || t = 509.2000000000 || max_dvdt = 10.8236187921 ||
Point 552 --> || t = 509.2000000000 || max_dvdt = 11.0380265435 ||
Point 553 --> || t = 509.2000000000 || max_dvdt = 11.2340756048 ||
Point 554 --> || t = 509.2000000000 || max_dvdt = 11.4086639515 ||
Point 555 --> || t = 509.2000000000 || max_dvdt = 11.5592330601 ||
Point 556 --> || t = 509.2000000000 || max_dvdt = 11.6838582398 ||
Point 557 --> || t = 509.2000000000 || max_dvdt = 11.7813013116 ||
Point 558 --> || t = 509.2000000000 || max_dvdt = 11.8510234629 ||
Point 559 --> || t = 509.2000000000 || max_dvdt = 11.8931601195 ||
Point 560 --> || t = 509.2000000000 || max_dvdt = 11.9084631358 ||
Point 561 --> || t = 509.3000000000 || max_dvdt = 12.0982628181 ||
Point 562 --> || t = 509.3000000000 || max_dvdt = 12.3507626890 ||
Point 563 --> || t = 509.3000000000 || max_dvdt = 12.5707788347 ||
Point 564 --> || t = 509.3000000000 || max_dvdt = 12.7569279406 ||
Point 565 --> || t = 509.3000000000 || max_dvdt = 12.9087515181 ||
Point 566 --> || t = 509.3000000000 || max_dvdt = 13.0266552742 ||
Point 567 --> || t = 509.3000000000 || max_dvdt = 13.1118098403 ||
Point 568 --> || t = 509.3000000000 || max_dvdt = 13.1660252601 ||
Point 569 --> || t = 509.3000000000 || max_dvdt = 13.1916120443 ||
Point 570 --> || t = 509.3000000000 || max_dvdt = 13.1912404754 ||
Point 571 --> || t = 509.3000000000 || max_dvdt = 13.1678076577 ||
Point 572 --> || t = 509.4000000000 || max_dvdt = 13.2507577684 ||
Point 573 --> || t = 509.4000000000 || max_dvdt = 13.4981448202 ||
Point 574 --> || t = 509.4000000000 || max_dvdt = 13.7121240607 ||
Point 575 --> || t = 509.4000000000 || max_dvdt = 13.8939218126 ||
Point 576 --> || t = 509.4000000000 || max_dvdt = 14.0453387616 ||
Point 577 --> || t = 509.4000000000 || max_dvdt = 14.1686158256 ||
Point 578 --> || t = 509.4000000000 || max_dvdt = 14.2663034576 ||
Point 579 --> || t = 509.4000000000 || max_dvdt = 14.3411412945 ||
Point 580 --> || t = 509.4000000000 || max_dvdt = 14.3959526588 ||
Point 581 --> || t = 509.4000000000 || max_dvdt = 14.4335562098 ||
Point 582 --> || t = 509.4000000000 || max_dvdt = 14.4566952190 ||
Point 583 --> || t = 509.4000000000 || max_dvdt = 14.4679835943 ||
Point 584 --> || t = 509.4000000000 || max_dvdt = 14.4698668932 ||
Point 585 --> || t = 509.4000000000 || max_dvdt = 14.4645960886 ||
Point 586 --> || t = 509.4000000000 || max_dvdt = 14.4542116893 ||
Point 587 --> || t = 509.4000000000 || max_dvdt = 14.4405358845 ||
Point 588 --> || t = 509.4000000000 || max_dvdt = 14.4251705860 ||
Point 589 --> || t = 509.4000000000 || max_dvdt = 14.4094995226 ||
Point 590 --> || t = 509.4000000000 || max_dvdt = 14.3946928445 ||
Point 591 --> || t = 509.4000000000 || max_dvdt = 14.3817129924 ||
Point 592 --> || t = 509.5000000000 || max_dvdt = 14.4054623444 ||
Point 593 --> || t = 509.5000000000 || max_dvdt = 14.4412841535 ||
Point 594 --> || t = 509.5000000000 || max_dvdt = 14.4590838601 ||
Point 595 --> || t = 509.1000000000 || max_dvdt = 7.4043296232 ||
Point 596 --> || t = 509.1000000000 || max_dvdt = 7.4348775884 ||
Point 597 --> || t = 509.1000000000 || max_dvdt = 7.4714956185 ||
Point 598 --> || t = 509.1000000000 || max_dvdt = 7.5143707133 ||
Point 599 --> || t = 509.1000000000 || max_dvdt = 7.5637381294 ||
Point 600 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 601 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 602 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 603 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 604 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 605 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 606 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 607 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
Point 608 --> || t = 509.1000000000 || max_dvdt = 8.3464920347 ||
Point 609 --> || t = 509.1000000000 || max_dvdt = 8.4739281372 ||
Point 610 --> || t = 509.1000000000 || max_dvdt = 8.6087393537 ||
Point 611 --> || t = 509.1000000000 || max_dvdt = 8.7501291119 ||
Point 612 --> || t = 509.1000000000 || max_dvdt = 8.8970304085 ||
Point 613 --> || t = 509.1000000000 || max_dvdt = 9.0480950946 ||
Point 614 --> || t = 509.1000000000 || max_dvdt = 9.2016958057 ||
Point 615 --> || t = 509.1000000000 || max_dvdt = 9.3559428203 ||
Point 616 --> || t = 509.1000000000 || max_dvdt = 9.5087173397 ||
Point 617 --> || t = 509.1000000000 || max_dvdt = 9.6577215271 ||
Point 618 --> || t = 509.1000000000 || max_dvdt = 9.8005441904 ||
Point 619 --> || t = 509.1000000000 || max_dvdt = 9.9347393925 ||
Point 620 --> || t = 509.1000000000 || max_dvdt = 10.0579137185 ||
Point 621 --> || t = 509.1000000000 || max_dvdt = 10.1678166670 ||
Point 622 --> || t = 509.1000000000 || max_dvdt = 10.2624278767 ||
Point 623 --> || t = 509.2000000000 || max_dvdt = 10.3540994753 ||
Point 624 --> || t = 509.2000000000 || max_dvdt = 10.5943760111 ||
Point 625 --> || t = 509.2000000000 || max_dvdt = 10.8236187921 ||
Point 626 --> || t = 509.2000000000 || max_dvdt = 11.0380265435 ||
Point 627 --> || t = 509.2000000000 || max_dvdt = 11.2340756048 ||
Point 628 --> || t = 509.2000000000 || max_dvdt = 11.4086639515 ||
Point 629 --> || t = 509.2000000000 || max_dvdt = 11.5592330601 ||
Point 630 --> || t = 509.2000000000 || max_dvdt = 11.6838582398 ||
Point 631 --> || t = 509.2000000000 || max_dvdt = 11.7813013116 ||
Point 632 --> || t = 509.2000000000 || max_dvdt = 11.8510234629 ||
Point 633 --> || t = 509.2000000000 || max_dvdt = 11.8931601195 ||
Point 634 --> || t = 509.2000000000 || max_dvdt = 11.9084631358 ||
Point 635 --> || t = 509.3000000000 || max_dvdt = 12.0982628181 ||
Point 636 --> || t = 509.3000000000 || max_dvdt = 12.3507626890 ||
Point 637 --> || t = 509.3000000000 || max_dvdt = 12.5707788347 ||
Point 638 --> || t = 509.3000000000 || max_dvdt = 12.7569279406 ||
Point 639 --> || t = 509.3000000000 || max_dvdt = 12.9087515181 ||
Point 640 --> || t = 509.3000000000 || max_dvdt = 13.0266552742 ||
Point 641 --> || t = 509.3000000000 || max_dvdt = 13.1118098403 ||
Point 642 --> || t = 509.3000000000 || max_dvdt = 13.1660252601 ||
Point 643 --> || t = 509.3000000000 || max_dvdt = 13.1916120443 ||
Point 644 --> || t = 509.3000000000 || max_dvdt = 13.1912404754 ||
Point 645 --> || t = 509.3000000000 || max_dvdt = 13.1678076577 ||
Point 646 --> || t = 509.4000000000 || max_dvdt = 13.2507577684 ||
Point 647 --> || t = 509.4000000000 || max_dvdt = 13.4981448202 ||
Point 648 --> || t = 509.4000000000 || max_dvdt = 13.7121240607 ||
Point 649 --> || t = 509.4000000000 || max_dvdt = 13.8939218126 ||
Point 650 --> || t = 509.4000000000 || max_dvdt = 14.0453387616 ||
Point 651 --> || t = 509.4000000000 || max_dvdt = 14.1686158256 ||
Point 652 --> || t = 509.4000000000 || max_dvdt = 14.2663034576 ||
Point 653 --> || t = 509.4000000000 || max_dvdt = 14.3411412945 ||
Point 654 --> || t = 509.4000000000 || max_dvdt = 14.3959526588 ||
Point 655 --> || t = 509.4000000000 || max_dvdt = 14.4335562098 ||
Point 656 --> || t = 509.4000000000 || max_dvdt = 14.4566952190 ||
Point 657 --> || t = 509.4000000000 || max_dvdt = 14.4679835943 ||
Point 658 --> || t = 509.4000000000 || max_dvdt = 14.4698668932 ||
Point 659 --> || t = 509.4000000000 || max_dvdt = 14.4645960886 ||
Point 660 --> || t = 509.4000000000 || max_dvdt = 14.4542116893 ||
Point 661 --> || t = 509.4000000000 || max_dvdt = 14.4405358845 ||
Point 662 --> || t = 509.4000000000 || max_dvdt = 14.4251705860 ||
Point 663 --> || t = 509.4000000000 || max_dvdt = 14.4094995226 ||
Point 664 --> || t = 509.4000000000 || max_dvdt = 14.3946928445 ||
Point 665 --> || t = 509.4000000000 || max_dvdt = 14.3817129924 ||
Point 666 --> || t = 509.5000000000 || max_dvdt = 14.4054623443 ||
Point 667 --> || t = 509.5000000000 || max_dvdt = 14.4412841535 ||
Point 668 --> || t = 509.5000000000 || max_dvdt = 14.4590838601 ||
Point 669 --> || t = 509.1000000000 || max_dvdt = 7.4043296232 ||
Point 670 --> || t = 509.1000000000 || max_dvdt = 7.4348775884 ||
Point 671 --> || t = 509.1000000000 || max_dvdt = 7.4714956185 ||
Point 672 --> || t = 509.1000000000 || max_dvdt = 7.5143707133 ||
Point 673 --> || t = 509.1000000000 || max_dvdt = 7.5637381294 ||
Point 674 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 675 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 676 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 677 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 678 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 679 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 680 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 681 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
Point 682 --> || t = 509.1000000000 || max_dvdt = 8.3464920347 ||
Point 683 --> || t = 509.1000000000 || max_dvdt = 8.4739281372 ||
Point 684 --> || t = 509.1000000000 || max_dvdt = 8.6087393537 ||
Point 685 --> || t = 509.1000000000 || max_dvdt = 8.7501291119 ||
Point 686 --> || t = 509.1000000000 || max_dvdt = 8.8970304085 ||
Point 687 --> || t = 509.1000000000 || max_dvdt = 9.0480950946 ||
Point 688 --> || t = 509.1000000000 || max_dvdt = 9.2016958057 ||
Point 689 --> || t = 509.1000000000 || max_dvdt = 9.3559428203 ||
Point 690 --> || t = 509.1000000000 || max_dvdt = 9.5087173397 ||
Point 691 --> || t = 509.1000000000 || max_dvdt = 9.6577215271 ||
Point 692 --> || t = 509.1000000000 || max_dvdt = 9.8005441904 ||
Point 693 --> || t = 509.1000000000 || max_dvdt = 9.9347393925 ||
Point 694 --> || t = 509.1000000000 || max_dvdt = 10.0579137185 ||
Point 695 --> || t = 509.1000000000 || max_dvdt = 10.1678166670 ||
Point 696 --> || t = 509.1000000000 || max_dvdt = 10.2624278767 ||
Point 697 --> || t = 509.2000000000 || max_dvdt = 10.3540994753 ||
Point 698 --> || t = 509.2000000000 || max_dvdt = 10.5943760111 ||
Point 699 --> || t = 509.2000000000 || max_dvdt = 10.8236187921 ||
Point 700 --> || t = 509.2000000000 || max_dvdt = 11.0380265435 ||
Point 701 --> || t = 509.2000000000 || max_dvdt = 11.2340756048 ||
Point 702 --> || t = 509.2000000000 || max_dvdt = 11.4086639515 ||
Point 703 --> || t = 509.2000000000 || max_dvdt = 11.5592330601 ||
Point 704 --> || t = 509.2000000000 || max_dvdt = 11.6838582398 ||
Point 705 --> || t = 509.2000000000 || max_dvdt = 11.7813013116 ||
Point 706 --> || t = 509.2000000000 || max_dvdt = 11.8510234629 ||
Point 707 --> || t = 509.2000000000 || max_dvdt = 11.8931601195 ||
Point 708 --> || t = 509.2000000000 || max_dvdt = 11.9084631358 ||
Point 709 --> || t = 509.3000000000 || max_dvdt = 12.0982628181 ||
Point 710 --> || t = 509.3000000000 || max_dvdt = 12.3507626890 ||
Point 711 --> || t = 509.3000000000 || max_dvdt = 12.5707788347 ||
Point 712 --> || t = 509.3000000000 || max_dvdt = 12.7569279406 ||
Point 713 --> || t = 509.3000000000 || max_dvdt = 12.9087515181 ||
Point 714 --> || t = 509.3000000000 || max_dvdt = 13.0266552742 ||
Point 715 --> || t = 509.3000000000 || max_dvdt = 13.1118098403 ||
Point 716 --> || t = 509.3000000000 || max_dvdt = 13.1660252601 ||
Point 717 --> || t = 509.3000000000 || max_dvdt = 13.1916120443 ||
Point 718 --> || t = 509.3000000000 || max_dvdt = 13.1912404754 ||
Point 719 --> || t = 509.3000000000 || max_dvdt = 13.1678076577 ||
Point 720 --> || t = 509.4000000000 || max_dvdt = 13.2507577684 ||
Point 721 --> || t = 509.4000000000 || max_dvdt = 13.4981448202 ||
Point 722 --> || t = 509.4000000000 || max_dvdt = 13.7121240607 ||
Point 723 --> || t = 509.4000000000 || max_dvdt = 13.8939218126 ||
Point 724 --> || t = 509.4000000000 || max_dvdt = 14.0453387616 ||
Point 725 --> || t = 509.4000000000 || max_dvdt = 14.1686158256 ||
Point 726 --> || t = 509.4000000000 || max_dvdt = 14.2663034576 ||
Point 727 --> || t = 509.4000000000 || max_dvdt = 14.3411412945 ||
Point 728 --> || t = 509.4000000000 || max_dvdt = 14.3959526588 ||
Point 729 --> || t = 509.4000000000 || max_dvdt = 14.4335562098 ||
Point 730 --> || t = 509.4000000000 || max_dvdt = 14.4566952190 ||
Point 731 --> || t = 509.4000000000 || max_dvdt = 14.4679835943 ||
Point 732 --> || t = 509.4000000000 || max_dvdt = 14.4698668932 ||
Point 733 --> || t = 509.4000000000 || max_dvdt = 14.4645960886 ||
Point 734 --> || t = 509.4000000000 || max_dvdt = 14.4542116893 ||
Point 735 --> || t = 509.4000000000 || max_dvdt = 14.4405358845 ||
Point 736 --> || t = 509.4000000000 || max_dvdt = 14.4251705860 ||
Point 737 --> || t = 509.4000000000 || max_dvdt = 14.4094995226 ||
Point 738 --> || t = 509.4000000000 || max_dvdt = 14.3946928445 ||
Point 739 --> || t = 509.4000000000 || max_dvdt = 14.3817129924 ||
Point 740 --> || t = 509.5000000000 || max_dvdt = 14.4054623444 ||
Point 741 --> || t = 509.5000000000 || max_dvdt = 14.4412841535 ||
Point 742 --> || t = 509.5000000000 || max_dvdt = 14.4590838601 ||
Point 743 --> || t = 509.1000000000 || max_dvdt = 7.4043296232 ||
Point 744 --> || t = 509.1000000000 || max_dvdt = 7.4348775884 ||
Point 745 --> || t = 509.1000000000 || max_dvdt = 7.4714956185 ||
Point 746 --> || t = 509.1000000000 || max_dvdt = 7.5143707133 ||
Point 747 --> || t = 509.1000000000 || max_dvdt = 7.5637381294 ||
Point 748 --> || t = 509.1000000000 || max_dvdt = 7.6198739171 ||
Point 749 --> || t = 509.1000000000 || max_dvdt = 7.6830835983 ||
Point 750 --> || t = 509.1000000000 || max_dvdt = 7.7536867634 ||
Point 751 --> || t = 509.1000000000 || max_dvdt = 7.8319974993 ||
Point 752 --> || t = 509.1000000000 || max_dvdt = 7.9183007280 ||
Point 753 --> || t = 509.1000000000 || max_dvdt = 8.0128247303 ||
Point 754 --> || t = 509.1000000000 || max_dvdt = 8.1157103731 ||
Point 755 --> || t = 509.1000000000 || max_dvdt = 8.2269778426 ||
